"시도명",시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
"전북특별자치도",전주시 덕진구,시도,,백제대로,3,전북특별자치도 전주시 덕진구 백제대로 827,전북특별자치도 전주시 덕진구 우아동3가 746-36,35.84902077,127.1585246,3,1,Y,592,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,09:30,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,혁신로,3,전북특별자치도 전주시 덕진구 틀못3길 12,전북특별자치도 전주시 덕진구 장동 1064,35.84279376,127.055986,3,2,Y,601,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:30,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,정여립로,3,전북특별자치도 전주시 덕진구 정여립로 900,전북특별자치도 전주시 덕진구 만성동 860,35.83214919,127.0722028,3,2,Y,615,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,물레방아로,3,,전북특별자치도 전주시 완산구 태평동 177-22,35.82379121,127.134755,3,2,Y,644,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:20,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,물레방아로,3,,전북특별자치도 전주시 완산구 태평동 170-13,35.822746,127.1362982,3,2,Y,645,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,평화로,3,,전북특별자치도 전주시 완산구 평화동2가 911-1,35.78358746,127.1336928,3,2,Y,646,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,송천중앙로,3,,전북특별자치도 전주시 덕진구 송천동1가 293-5,35.85289537,127.1196204,3,2,Y,647,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,팔과정로,3,,전북특별자치도 전주시 덕진구 팔복동1가 337-1,35.86070533,127.0967081,3,2,Y,648,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,학산길,3,,전북특별자치도 전주시 덕진구 팔복동2가 803-17,35.85424753,127.0927336,3,2,Y,649,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,안전로,3,,전북특별자치도 전주시 덕진구 중동 816,35.83593862,127.0634749,3,2,Y,650,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,가리내로,3,,전북특별자치도 전주시 덕진구 덕진동1가 1548-50,35.83850298,127.1155157,3,2,Y,651,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,새터로,3,,전북특별자치도 전주시 완산구 서신동 962-1,35.83533777,127.1123274,3,2,Y,652,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,18:00,07:00,Y,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,여울로,3,,전북특별자치도 전주시 완산구 서신동 931-1,35.836698,127.1119865,3,2,Y,653,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,매곡로,3,,전북특별자치도 전주시 완산구 동완산동 601-3,35.80969271,127.144711,3,2,Y,654,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,우전로,3,,전북특별자치도 전주시 완산구 효자동3가 1642-5,35.82343218,127.1016538,3,2,Y,655,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,22:00,07:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,무삼지로,3,,전북특별자치도 전주시 덕진구 인후동1가 855-9,35.8319317,127.1633529,3,2,Y,656,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,천잠로,3,,전북특별자치도 전주시 완산구 효자동2가 354-1,35.801898,127.104802,3,2,Y,676,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,05:30,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,추천로,3,,전북특별자치도 전주시 덕진구 팔복동3가 산249-1,35.84177929,127.1012877,3,2,Y,680,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병서로,3,,전북특별자치도 전주시 덕진구 송천동2가 1329-2,35.87276862,127.1238173,3,2,Y,681,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:30,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,안전로,3,,전북특별자치도 전주시 덕진구 장동 1078,35.8419867,127.0559991,3,2,Y,683,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,비석날로,3,,전북특별자치도 전주시 덕진구 팔복동2가 826,35.85980019,127.0822323,3,2,Y,684,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,추천로,3,,전북특별자치도 전주시 덕진구 팔복동2가 800-2,35.8476162,127.1055497,3,2,Y,685,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,추천로,3,,전북특별자치도 전주시 덕진구 팔복동2가 75-5,35.84642789,127.104645,3,2,Y,686,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,추천로,3,,전북특별자치도 전주시 덕진구 팔복동2가 800-1,35.85049614,127.1097493,3,2,Y,687,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,추천로,3,,전북특별자치도 전주시 덕진구 팔복동3가 36-5,35.84343967,127.1017442,3,2,Y,688,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,기린대로,3,,전북특별자치도 전주시 덕진구 여의동 651-2,35.86785293,127.0735771,3,1,Y,689,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,견휜로,3,,전북특별자치도 전주시 덕진구 우아동3가 594-23,35.85524854,127.1556216,3,2,Y,692,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,가리내로,3,,전북특별자치도 전주시 덕진구 진북동 1123-61,35.8334892,127.131214,3,2,Y,694,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,조경단로,3,,전북특별자치도 전주시 덕진구 금암동 1561-41,35.8404324,127.1388079,3,2,Y,695,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:20,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,신봉로,3,,전북특별자치도 전주시 완산구 효자동1가 636,35.81019755,127.120056,3,2,Y,696,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,09:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,거마평로,3,전북특별자치도 전주시 완산구 강변로 120,전북특별자치도 전주시 완산구 효자동1가 660-1,35.80156278,127.1128797,3,2,Y,698,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,백제대로,3,,전북특별자치도 전주시 덕진구 덕진동1가 1173-2,35.835733,127.1246978,3,2,Y,701,1,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,23:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,정여립로,3,,전북특별자치도 전주시 완산구 삼천동3가 산35-16,35.80103399,127.0804684,3,1,Y,704,1,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,충경로,3,전북특별자치도 전주시 완산구 충경로 17,전북특별자치도 전주시 완산구 중앙동1가 33-1,35.81713185,127.141342,3,2,Y,708,1,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,서원로,3,,전북특별자치도 전주시 완산구 중화산동2가 529-14,35.81261819,127.120145,3,2,Y,709,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:20,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,모악로,3,,전북특별자치도 전주시 완산구 평화동2가 458-36,35.784381,127.126579,3,2,Y,712,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,22:30,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,모악로,3,전북특별자치도 전주시 완산구 모악로 4649,전북특별자치도 전주시 완산구 평화동2가 458-10,35.78470229,127.1285086,3,2,Y,713,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,22:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,효자로,3,,전북특별자치도 전주시 완산구 중화산동2가 585-16,35.8192792,127.1203533,3,2,Y,714,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,기린대로,3,,전북특별자치도 전주시 덕진구 팔복동1가 713-13,35.860048,127.0977900440,3,2,Y,717,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,들사평로,3,,전북특별자치도 전주시 덕진구 덕진동1가 1282-10,35.84075454,127.127127,3,2,Y,719,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,22:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,우아로,3,,전북특별자치도 전주시 덕진구 우아동3가 743-149,35.85182009,127.156321,3,2,Y,724,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,견훤로,3,,전북특별자치도 전주시 덕진구 우아동3가 599-2,35.85464586,127.1552106,3,1,Y,725.A,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,아중로,3,,전북특별자치도 전주시 덕진구 우아동2가 918-12,35.82827931,127.1716631,3,1,Y,727,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,23:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,팔과정로,3,,전북특별자치도 전주시 덕진구 팔복동2가 571-2,35.85802444,127.091665,3,2,Y,730,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,22:00,06:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,팔과정로,3,,전북특별자치도 전주시 덕진구 팔복동4가 377-2,35.86155137,127.095126,3,2,Y,731,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,22:00,06:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,전주천서로,3,,전북특별자치도 전주시 완산구 서신동 738-24,35.83051529,127.1271055,3,2,Y,735,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,전룡로,3,,전북특별자치도 전주시 완산구 서신동 23-49,35.82880182,127.1243734,3,2,Y,736,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,27,기린대로,3,,전북특별자치도 전주시 완산구 교동 36-2,35.81360589,127.1569981,3,1,Y,738,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,혁신로,3,,전북특별자치도 전주시 덕진구 여의동 1220-2,35.86791141,127.071423,3,2,Y,739,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:20,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,쑥고개로,3,,전북특별자치도 전주시 완산구 효자동2가 1137-1,35.801181,127.0959541,3,1,Y,740,2,3,3,녹색+황색+적색,50+3+50,2,3,3,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,충경로,3,,전북특별자치도 전주시 완산구 경원동 1가 2-7,35.81896918,127.1478132,3,1,Y,742,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,22:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,팔과정로,3,,전북특별자치도 전주시 덕진구 팔복동3가 419,35.85184302,127.0869194,3,2,Y,751,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,춘향로,3,,전북특별자치도 전주시 완산구 색장동 425-3,35.79869914,127.181426,3,2,Y,754,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,유연로,3,전북특별자치도 전주시 완산구 유연로 312,전북특별자치도 전주시 완산구 중화산동2가 730-1,35.82505385,127.1196245,3,2,Y,755,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,춘향로,3,,전북특별자치도 전주시 완산구 대성동 9-2,35.79932261,127.178399,3,2,Y,757,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,09:00,00:00,Y,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,동부대로,3,,전북특별자치도 전주시 덕진구 송천동2가 1258-4,35.870057,127.1081143,3,2,Y,761,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,3,Y,23:00,06:30,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,사평로,3,,전북특별자치도 전주시 덕진구 덕진동1가 1405-10,35.841456,127.121213,3,2,Y,764,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,견훤황궁2길,3,,전북특별자치도 전주시 완산구 중노송동 393-2,35.828316,127.154164,3,2,Y,768,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:20,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병로,3,,전북특별자치도 전주시 덕진구 송천동2가 1391,35.87416114,127.1290756,3,2,Y,769,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,22:00,05:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병로,3,,전북특별자치도 전주시 덕진구 송천동2가 1325-5,35.87503213,127.1272177,3,2,Y,770,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병로,3,,전북특별자치도 전주시 덕진구 송천동2가 1313,35.87467895,127.1291071,3,2,Y,771,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,05:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병로,3,전북특별자치도 전주시 덕진구 세병로 175,전북특별자치도 전주시 덕진구 송천동2가 1307,35.87799168,127.1331825,3,2,Y,780,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:30,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병로,3,전북특별자치도 전주시 덕진구 세병로 171,전북특별자치도 전주시 덕진구 송천동2가 1306,35.87828015,127.1332883,3,2,Y,781,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,백석로,3,,전북특별자치도 전주시 덕진구 송천동2가 1345,35.87579274,127.1365361,3,2,Y,782,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:20,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병로,3,,전북특별자치도 전주시 덕진구 송천동2가 1307,35.87642715,127.1354794,3,2,Y,783,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병로,3,전북특별자치도 전주시 덕진구 세병로 175,전북특별자치도 전주시 덕진구 송천동2가 1306,35.87799168,127.133138,3,2,Y,795,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:30,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병로,3,,전북특별자치도 전주시 덕진구 송천동2가 1298-4,35.88044781,127.1337876,3,2,Y,798,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:30,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병로,3,,전북특별자치도 전주시 덕진구 송천동2가 1298,35.88124098,127.1311214,3,2,Y,799,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,20:00,06:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병로,3,,전북특별자치도 전주시 덕진구 송천동2가 1383,35.87634899,127.1371413,3,2,Y,800,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:20,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,세병로,3,,전북특별자치도 전주시 덕진구 송천동2가 1384,35.87235422,127.1350066,3,2,Y,804,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,초포로,3,,전북특별자치도 전주시 덕진구 호성동2가 765-2,35.876117,127.1393685,3,2,Y,809,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,초포로,3,,전북특별자치도 전주시 덕진구 호성동2가 771-4,35.874917,127.142436,3,2,Y,810,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,22:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,초포로,3,,전북특별자치도 전주시 덕진구 호성동2가 530-5,35.87444023,127.149699,3,2,Y,811,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,만성서로,3,,전북특별자치도 전주시 덕진구 여의동 896-1,35.85065386,127.0752724,3,2,Y,833,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,09:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,온고을로,3,,전북특별자치도 전주시 덕진구 여의동 837-2,35.85173641,127.0785306,3,1,Y,839,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,20:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,온고을로,3,,전북특별자치도 전주시 덕진구 만성동 359-7,35.85035683,127.082094,3,1,Y,840,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,23:00,06:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,만성서로,3,,전북특별자치도 전주시 덕진구 만성동 1062,35.84513952,127.0692323,3,2,Y,850,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,22:30,07:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,만성로,3,,전북특별자치도 전주시 덕진구 만성동 1323,35.84011781,127.0775941,3,2,Y,861,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,만성로,3,,전북특별자치도 전주시 덕진구 만성동 1299,35.84228577,127.0733229,3,2,Y,864,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,우림로,3,,전북특별자치도 전주시 완산구 중인동 137-10,35.77895212,127.1042817,3,2,Y,881,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,우림로,3,,전북특별자치도 전주시 완산구 삼천동2가 677-12,35.77507265,127.0984743,3,2,Y,882,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,우림로,3,,전북특별자치도 전주시 완산구 삼천동2가 676-1,35.77528682,127.0984833,3,2,Y,883,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,전주천서로,3,,전북특별자치도 전주시 완산구 동완산동 산1-10,35.81047197,127.1482139,3,2,Y,884,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,전주천서로,3,,전북특별자치도 전주시 완산구 서신동 71-9,35.83197136,127.1260887,3,2,Y,885,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,따박골로,3,,전북특별자치도 전주시 완산구 효자동1가 186-11,35.806616,127.126622,3,2,Y,890,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,온고을로,3,,전북특별자치도 전주시 덕진구 팔복동3가 410,35.84512928,127.0967046,3,2,Y,891,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
