신호등순번,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,시군코드,관리기관명,관리기관전화번호,데이터기준일자
12463,전라북도,전주시,시도,,백제대로,03,,전라북도 전주시 완산구 삼천동1가 709,35.79752577,127.130465,03,02,Y,29,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12464,전라북도,전주시,시도,,,03,,전라북도 전주시 완산구 평화동1가 산 113-2,35.79776152,127.1306397,03,02,N,29,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12465,전라북도,전주시,시도,,,03,,전라북도 전주시 완산구 평화동1가 산 113-2,35.79779506,127.1306173,03,02,N,29,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12466,전라북도,전주시,시도,,장승배기로,03,,전라북도 전주시 완산구 삼천동1가 709,35.79553681,127.1322264,03,02,N,30,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12467,전라북도,전주시,시도,,장승배기로,03,,전라북도 전주시 완산구 삼천동1가 709,35.79544063,127.1322543,03,02,N,30,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12468,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 삼천동1가 763,35.79534888,127.1324171,03,02,Y,30,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12469,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 삼천동1가 763,35.79537171,127.132479,03,02,Y,30,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12470,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 삼천동1가 763,35.79538984,127.132642,03,02,Y,30,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12471,전라북도,전주시,시도,,장승배기로,03,,전라북도 전주시 완산구 평화동1가 750,35.79551791,127.1327546,03,02,N,30,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12472,전라북도,전주시,시도,,장승배기로,03,,전라북도 전주시 완산구 평화동1가 750,35.79556373,127.132721,03,02,N,30,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12473,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동1가 603-1,35.7957333,127.1325695,03,02,Y,30,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12474,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동1가 603-1,35.7957059,127.1325076,03,02,Y,30,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12475,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동1가 750,35.79405324,127.13237,03,02,Y,31,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12476,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동1가 750,35.79408533,127.1323307,03,02,Y,31,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12477,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동1가 750,35.79409887,127.1325078,03,02,Y,31,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12478,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동1가 750,35.79413783,127.1324685,03,02,Y,31,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12479,전라북도,전주시,시도,,,03,,전라북도 전주시 완산구 평화동1가 750,35.79411293,127.1322212,03,02,N,31,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12480,전라북도,전주시,시도,,,03,,전라북도 전주시 완산구 평화동1가 750,35.79411288,127.1322634,03,02,N,31,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12481,전라북도,전주시,시도,,맏내3길,03,,전라북도 전주시 완산구 평화동1가 748,35.79268506,127.1316737,03,02,N,32,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12482,전라북도,전주시,시도,,맏내3길,03,,전라북도 전주시 완산구 평화동1가 748,35.79273539,127.1316991,03,02,N,32,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12483,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동1가 750,35.79285195,127.1318791,03,02,Y,32,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12484,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동1가 750,35.79281298,127.1319212,03,02,Y,32,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12485,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동1가 750,35.79277171,127.131983,03,02,Y,32,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12486,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동1가 750,35.79281513,127.1320533,03,02,Y,32,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12487,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 880,35.7910966,127.1314435,03,02,Y,33,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
12488,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 880,35.79108278,127.1315222,03,02,Y,33,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
12489,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 228,35.79098188,127.1316794,03,02,N,33,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
12490,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 228,35.79103229,127.1316401,03,02,N,33,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
12491,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 280-3,35.79093618,127.1316062,03,02,Y,33,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
12492,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 280-3,35.79097285,127.1315613,03,02,Y,33,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
12493,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78927261,127.1309685,03,02,Y,34,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12494,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78926112,127.1310106,03,02,Y,34,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12495,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78939599,127.1311907,03,02,Y,34,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12496,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78940291,127.1311429,03,02,Y,34,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12497,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78933419,127.1311793,03,02,Y,34,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12498,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78927698,127.131168,03,02,Y,34,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12499,전라북도,전주시,시도,,,03,,전라북도 전주시 완산구 평화동2가 918,35.78772101,127.1305277,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12500,전라북도,전주시,시도,,,03,,전라북도 전주시 완산구 평화동2가 918,35.78775304,127.1305474,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12501,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78779196,127.1305362,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12502,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78780802,127.1305053,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12503,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78749012,127.1302323,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12504,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78746948,127.130266,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12505,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78755649,127.1302436,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12506,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.7875954,127.1302493,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12507,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78741321,127.130323,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12508,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78739791,127.1303828,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12509,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78734309,127.1303528,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12510,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78729739,127.1303415,03,02,Y,35,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12511,전라북도,전주시,시도,,구이로,03,,전라북도 전주시 완산구 평화동2가 918,35.78502824,127.1290118,03,02,N,36,01,04,04,녹색+황색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12512,전라북도,전주시,시도,,구이로,03,,전라북도 전주시 완산구 평화동2가 918,35.78498477,127.1289864,03,02,N,36,01,04,04,녹색+황색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12513,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78508995,127.1291018,03,02,Y,36,01,04,04,녹색+황색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12514,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78507389,127.1291383,03,02,Y,36,01,04,04,녹색+황색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12515,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78508068,127.1292085,03,02,Y,36,01,04,04,녹색+황색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12516,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 918,35.78506919,127.1292478,03,02,Y,36,01,04,04,녹색+황색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12517,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 458-67,35.7848474,127.1288199,03,02,N,36,01,04,04,녹색+황색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12518,전라북도,전주시,시도,,모악로,03,,전라북도 전주시 완산구 평화동2가 458-67,35.78486571,127.1288255,03,02,N,36,01,04,04,녹색+황색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12519,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 중화산동2가 560,35.81193062,127.1259731,03,01,Y,44,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12520,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 중화산동2가 560,35.81190087,127.1259618,03,01,Y,44,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12521,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 중화산동2가 560,35.81182987,127.1259954,03,01,Y,44,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12522,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 중화산동2가 560,35.8118024,127.1259925,03,01,Y,44,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
12523,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 중화산동2가 560,35.81203005,127.1250177,03,02,Y,45,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12524,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 중화산동2가 560,35.81198656,127.1250148,03,02,Y,45,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12525,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 중화산동2가 560,35.81191554,127.1250681,03,02,Y,45,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12526,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 중화산동2가 560,35.81188119,127.1250737,03,02,Y,45,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12527,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 중화산동2가 560,35.81187897,127.125009,03,02,Y,45,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12528,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 중화산동2가 560,35.81187894,127.1250427,03,02,Y,45,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12529,전라북도,전주시,시도,,송정중앙로,03,,전라북도 전주시 완산구 효자동1가 525-6,35.80635332,127.1205021,03,02,N,46,01,03,03,녹색+황색+적색,02,03,01,Y,23:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12530,전라북도,전주시,시도,,송정중앙로,03,,전라북도 전주시 완산구 효자동1가 525-6,35.80634412,127.1205582,03,02,N,46,01,03,03,녹색+황색+적색,02,03,01,Y,23:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12531,전라북도,전주시,시도,,용머리로,03,,전라북도 전주시 완산구 효자동1가 525-6,35.80632289,127.1204646,03,02,Y,46,01,04,04,녹색+황색+적색,02,03,01,Y,23:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12532,전라북도,전주시,시도,,용머리로,03,,전라북도 전주시 완산구 효자동1가 525-6,35.80628023,127.1204571,03,02,Y,46,01,04,04,녹색+황색+적색,02,03,01,Y,23:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12533,전라북도,전주시,시도,,용머리로,03,,전라북도 전주시 완산구 효자동1가 270-18,35.80618274,127.1204382,03,02,Y,46,01,03,03,녹색+황색+적색,02,03,01,Y,23:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12534,전라북도,전주시,시도,,용머리로,03,,전라북도 전주시 완산구 효자동1가 270-18,35.80614922,127.1204344,03,02,Y,46,01,03,03,녹색+황색+적색,02,03,01,Y,23:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12535,전라북도,전주시,시도,,,03,,전라북도 전주시 완산구 효자동1가 588,35.80610331,127.1206289,03,02,N,46,01,03,03,녹색+황색+적색,02,03,01,Y,23:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12536,전라북도,전주시,시도,,,03,,전라북도 전주시 완산구 효자동1가 588,35.8060941,127.1206962,03,02,N,46,01,03,03,녹색+황색+적색,02,03,01,Y,23:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12537,전라북도,전주시,시도,,용머리로,03,,전라북도 전주시 완산구 효자동1가 270-18,35.80613667,127.1207898,03,02,Y,46,01,03,03,녹색+황색+적색,02,03,01,Y,23:00,6:30,N,N,N,01,전주시,063-222-1000,2021-12-21
12538,전라북도,전주시,시도,,안행6길,03,,전라북도 전주시 완산구 효자동1가 701,35.80145488,127.1328432,03,02,N,47,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12539,전라북도,전주시,시도,,안행6길,03,,전라북도 전주시 완산구 삼천동1가 757,35.80143432,127.132801,03,02,N,47,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
12540,전라북도,전주시,시도,,안행로,03,,전라북도 전주시 완산구 삼천동1가 759,35.80134051,127.1327559,03,02,Y,47,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
